catalognumber,Morph,subject_Filename,institutioncode,eventdate,year,month,day,stateprovince,county,locality,decimallatitude,decimallongitude,Site,Clade,genus,specificepithet,Filename,SVL_mm,season,MAT,MAP
432482,S,USNM_10_04_19_morph_R0010945_05.jpg,USNM,10/23/60,1960,10,23,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 1.8 mi SW of its junction with VA Route 601",37.3783,-80.4789,VA_3,Southern,Plethodon,cinereus,R0010948,44.648,fall,9.2,905
432483,S,USNM_10_04_19_morph_R0011014_08.jpg,USNM,10/23/60,1960,10,23,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 1.8 mi SW of its junction with VA Route 601",37.3783,-80.4789,VA_3,Southern,Plethodon,cinereus,R0011018,NA,fall,9.2,905
432484,S,USNM_10_04_19_morph_R0010970_04.jpg,USNM,10/23/60,1960,10,23,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 1.8 mi SW of its junction with VA Route 601",37.3783,-80.4789,VA_3,Southern,Plethodon,cinereus,R0010971,32.058,fall,9.2,905
432485,S,USNM_10_04_19_morph_R0011014_07.jpg,USNM,10/23/60,1960,10,23,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 1.8 mi SW of its junction with VA Route 601",37.3783,-80.4789,VA_3,Southern,Plethodon,cinereus,R0011018,31.171,fall,9.2,905
432486,S,USNM_10_04_19_morph_R0011019_03.jpg,USNM,10/23/60,1960,10,23,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 1.8 mi SW of its junction with VA Route 601",37.3783,-80.4789,VA_3,Southern,Plethodon,cinereus,R0011020,18.226,fall,9.2,905
432487,S,USNM_10_04_19_morph_R0011009_05.jpg,USNM,10/23/60,1960,10,23,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 1.8 mi SW of its junction with VA Route 601",37.3783,-80.4789,VA_3,Southern,Plethodon,cinereus,R0011010,33.11,fall,9.2,905
432488,S,USNM_10_04_19_morph_R0011019_06.jpg,USNM,10/23/60,1960,10,23,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 1.8 mi SW of its junction with VA Route 601",37.3783,-80.4789,VA_3,Southern,Plethodon,cinereus,R0011022,NA,fall,9.2,905
432493,S,USNM_10_04_19_morph_R0010928_06.jpg,USNM,10/23/60,1960,10,23,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0010931,35.09,fall,9.4,887
432494,S,USNM_10_04_19_morph_R0010979_09.jpg,USNM,10/23/60,1960,10,23,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0010982,36.15,fall,9.4,887
432495,S,USNM_10_04_19_morph_R0010923_07.jpg,USNM,10/23/60,1960,10,23,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0010927,42.933,fall,9.4,887
432496,S,USNM_10_04_19_morph_R0011000_02.jpg,USNM,10/23/60,1960,10,23,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0011001,42.427,fall,9.4,887
432497,S,USNM_10_04_19_morph_R0010995_08.jpg,USNM,10/23/60,1960,10,23,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0010998,43.076,fall,9.4,887
432498,S,USNM_10_04_19_morph_R0011005_08.jpg,USNM,10/23/60,1960,10,23,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0011008,40.809,fall,9.4,887
432499,S,USNM_10_04_19_morph_R0010949_10.jpg,USNM,10/23/60,1960,10,23,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0010952,43.843,fall,9.4,887
432500,S,USNM_10_04_19_morph_R0010932_04.jpg,USNM,7/14/84,1984,7,14,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0010933,37.869,summer,10.8,1129
432501,S,USNM_10_04_19_morph_R0010949_06.jpg,USNM,7/14/84,1984,7,14,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0010950,35.476,summer,10.8,1129
432502,S,USNM_10_04_19_morph_R0010949_01.jpg,USNM,7/14/84,1984,7,14,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0010950,43.825,summer,10.8,1129
432503,S,USNM_10_04_19_morph_R0010979_02.jpg,USNM,7/14/84,1984,7,14,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0010980,44.116,summer,10.8,1129
432513,S,USNM_10_04_19_morph_R0011019_02.jpg,USNM,10/6/84,1984,10,6,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0011020,13.491,fall,10.8,1129
432514,S,USNM_10_04_19_morph_R0011019_04.jpg,USNM,10/6/84,1984,10,6,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0011020,16.978,fall,10.8,1129
432515,S,USNM_10_04_19_morph_R0010928_08.jpg,USNM,10/6/84,1984,10,6,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0010931,31.747,fall,10.8,1129
432516,S,USNM_10_04_19_morph_R0011019_09.jpg,USNM,10/6/84,1984,10,6,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0011022,16.846,fall,10.8,1129
432517,S,USNM_10_04_19_morph_R0010979_10.jpg,USNM,10/6/84,1984,10,6,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0010982,35.045,fall,10.8,1129
432518,S,USNM_10_04_19_morph_R0010949_03.jpg,USNM,10/6/84,1984,10,6,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0010950,37.306,fall,10.8,1129
432519,S,USNM_10_04_19_morph_R0011000_08.jpg,USNM,10/6/84,1984,10,6,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0011003,39.927,fall,10.8,1129
432520,S,USNM_10_04_19_morph_R0010983_05.jpg,USNM,10/6/84,1984,10,6,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0010984,33.822,fall,10.8,1129
432521,S,USNM_10_04_19_morph_R0010940_10.jpg,USNM,10/6/84,1984,10,6,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0010943,39.336,fall,10.8,1129
432522,S,USNM_10_04_19_morph_R0010957_05.jpg,USNM,10/6/84,1984,10,6,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0010958,39.525,fall,10.8,1129
432523,S,USNM_10_04_19_morph_R0010970_07.jpg,USNM,10/6/84,1984,10,6,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0010973,44.43,fall,10.8,1129
432524,S,USNM_10_04_19_morph_R0010983_02.jpg,USNM,10/6/84,1984,10,6,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0010984,41.733,fall,10.8,1129
432525,S,USNM_10_04_19_morph_R0010945_03_2.jpg,USNM,10/6/84,1984,10,6,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0010946,36.801,fall,10.8,1129
432526,S,USNM_10_04_19_morph_R0010991_04.jpg,USNM,10/6/84,1984,10,6,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0010992,40.357,fall,10.8,1129
432527,S,USNM_10_04_19_morph_R0011005_06_2.jpg,USNM,10/6/84,1984,10,6,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0011008,40.432,fall,10.8,1129
432528,S,USNM_10_04_19_morph_R0010995_02.jpg,USNM,10/6/84,1984,10,6,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0010996,38.955,fall,10.8,1129
432529,U,USNM_10_04_19_morph_R0010923_01.jpg,USNM,10/6/84,1984,10,6,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0010925,41.561,fall,10.8,1129
432530,S,USNM_10_04_19_morph_R0010961_03.jpg,USNM,10/6/84,1984,10,6,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0010962,47.449,fall,10.8,1129
432531,S,USNM_10_04_19_morph_R0011000_05.jpg,USNM,10/6/84,1984,10,6,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0011003,41.27,fall,10.8,1129
432532,S,USNM_10_04_19_morph_R0010987_01.jpg,USNM,10/6/84,1984,10,6,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0010988,42.106,fall,10.8,1129
432533,S,USNM_10_04_19_morph_R0010940_01.jpg,USNM,10/6/84,1984,10,6,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0010941,46.11,fall,10.8,1129
432534,S,USNM_10_04_19_morph_R0010991_05.jpg,USNM,10/6/84,1984,10,6,Virginia,Giles,"Jefferson National Forest, on Johns Creek Road (VA Route 632), 0.8 mi SW of its junction with VA Route 601",37.3886,-80.4681,VA_3,Southern,Plethodon,cinereus,R0010994,46.937,fall,10.8,1129
432539,S,USNM_10_04_19_morph_R0010979_04.jpg,USNM,10/24/60,1960,10,24,Virginia,Giles,"Jefferson National Forest, on road to White Rock Recreation Area, 0.8 mi (by road) E of its junction with VA Route 613",37.4286,-80.4964,VA_3,Southern,Plethodon,cinereus,R0010980,40.63,fall,8.5,948
432540,S,USNM_10_04_19_morph_R0011014_13.jpg,USNM,10/24/60,1960,10,24,Virginia,Giles,"Jefferson National Forest, on road to White Rock Recreation Area, 0.8 mi (by road) E of its junction with VA Route 613",37.4286,-80.4964,VA_3,Southern,Plethodon,cinereus,R0011018,NA,fall,8.5,948
432541,S,USNM_10_04_19_morph_R0011014_03.jpg,USNM,10/24/60,1960,10,24,Virginia,Giles,"Jefferson National Forest, on road to White Rock Recreation Area, 0.8 mi (by road) E of its junction with VA Route 613",37.4286,-80.4964,VA_3,Southern,Plethodon,cinereus,R0011015,28.271,fall,8.5,948
432542,U,USNM_10_04_19_morph_R0011005_07.jpg,USNM,10/24/60,1960,10,24,Virginia,Giles,"Jefferson National Forest, on road to White Rock Recreation Area, 0.8 mi (by road) E of its junction with VA Route 613",37.4286,-80.4964,VA_3,Southern,Plethodon,cinereus,R0011008,42.608,fall,8.5,948
432543,S,USNM_10_04_19_morph_R0010961_04.jpg,USNM,10/24/60,1960,10,24,Virginia,Giles,"Jefferson National Forest, on road to White Rock Recreation Area, 0.8 mi (by road) E of its junction with VA Route 613",37.4286,-80.4964,VA_3,Southern,Plethodon,cinereus,R0010962,30.58,fall,8.5,948
432544,S,USNM_10_04_19_morph_R0011009_06.jpg,USNM,10/24/60,1960,10,24,Virginia,Giles,"Jefferson National Forest, on road to White Rock Recreation Area, 0.8 mi (by road) E of its junction with VA Route 613",37.4286,-80.4964,VA_3,Southern,Plethodon,cinereus,R0011010,28.859,fall,8.5,948
432545,S,USNM_10_04_19_morph_R0010928_05.jpg,USNM,10/24/60,1960,10,24,Virginia,Giles,"Jefferson National Forest, on road to White Rock Recreation Area, 0.8 mi (by road) E of its junction with VA Route 613",37.4286,-80.4964,VA_3,Southern,Plethodon,cinereus,R0010929,17.858,fall,8.5,948
432546,S,USNM_10_04_19_morph_R0010932_02.jpg,USNM,10/24/60,1960,10,24,Virginia,Giles,"Jefferson National Forest, on road to White Rock Recreation Area, 0.8 mi (by road) E of its junction with VA Route 613",37.4286,-80.4964,VA_3,Southern,Plethodon,cinereus,R0010933,32.895,fall,8.5,948
432547,S,USNM_10_04_19_morph_R0010923_08.jpg,USNM,10/24/60,1960,10,24,Virginia,Giles,"Jefferson National Forest, on road to White Rock Recreation Area, 0.8 mi (by road) E of its junction with VA Route 613",37.4286,-80.4964,VA_3,Southern,Plethodon,cinereus,R0010927,39.625,fall,8.5,948
432548,S,USNM_10_04_19_morph_R0011019_07.jpg,USNM,6/6/61,1961,6,6,Virginia,Giles,"Jefferson National Forest, on road to White Rock Recreation Area, 0.8 mi (by road) E of its junction with VA Route 613",37.4286,-80.4964,VA_3,Southern,Plethodon,cinereus,R0011022,19.983,summer,8.9,1194
432549,S,USNM_10_04_19_morph_R0011014_12.jpg,USNM,6/6/61,1961,6,6,Virginia,Giles,"Jefferson National Forest, on road to White Rock Recreation Area, 0.8 mi (by road) E of its junction with VA Route 613",37.4286,-80.4964,VA_3,Southern,Plethodon,cinereus,R0011018,20.256,summer,8.9,1194
432550,S,USNM_10_04_19_morph_R0011009_07.jpg,USNM,6/6/61,1961,6,6,Virginia,Giles,"Jefferson National Forest, on road to White Rock Recreation Area, 0.8 mi (by road) E of its junction with VA Route 613",37.4286,-80.4964,VA_3,Southern,Plethodon,cinereus,R0011010,29.839,summer,8.9,1194
432551,S,USNM_10_04_19_morph_R0010940_09.jpg,USNM,6/6/61,1961,6,6,Virginia,Giles,"Jefferson National Forest, on road to White Rock Recreation Area, 0.8 mi (by road) E of its junction with VA Route 613",37.4286,-80.4964,VA_3,Southern,Plethodon,cinereus,R0010943,31.538,summer,8.9,1194
432552,U,USNM_10_04_19_morph_R0011009_01.jpg,USNM,6/6/61,1961,6,6,Virginia,Giles,"Jefferson National Forest, on road to White Rock Recreation Area, 0.8 mi (by road) E of its junction with VA Route 613",37.4286,-80.4964,VA_3,Southern,Plethodon,cinereus,R0011010,34.062,summer,8.9,1194
432553,S,USNM_10_04_19_morph_R0010923_10.jpg,USNM,6/6/61,1961,6,6,Virginia,Giles,"Jefferson National Forest, on road to White Rock Recreation Area, 0.8 mi (by road) E of its junction with VA Route 613",37.4286,-80.4964,VA_3,Southern,Plethodon,cinereus,R0010927,29.328,summer,8.9,1194
432554,S,USNM_10_04_19_morph_R0010918_07.jpg,USNM,6/6/61,1961,6,6,Virginia,Giles,"Jefferson National Forest, on road to White Rock Recreation Area, 0.8 mi (by road) E of its junction with VA Route 613",37.4286,-80.4964,VA_3,Southern,Plethodon,cinereus,R0010921,39.359,summer,8.9,1194
432555,S,USNM_10_04_19_morph_R0010936_06_2.jpg,USNM,6/6/61,1961,6,6,Virginia,Giles,"Jefferson National Forest, on road to White Rock Recreation Area, 0.8 mi (by road) E of its junction with VA Route 613",37.4286,-80.4964,VA_3,Southern,Plethodon,cinereus,R0010939,38.188,summer,8.9,1194
432556,S,USNM_10_04_19_morph_R0010983_09.jpg,USNM,6/6/61,1961,6,6,Virginia,Giles,"Jefferson National Forest, on road to White Rock Recreation Area, 0.8 mi (by road) E of its junction with VA Route 613",37.4286,-80.4964,VA_3,Southern,Plethodon,cinereus,R0010986,36.65,summer,8.9,1194
432557,U,USNM_10_04_19_morph_R0011005_02.jpg,USNM,6/6/61,1961,6,6,Virginia,Giles,"Jefferson National Forest, on road to White Rock Recreation Area, 0.8 mi (by road) E of its junction with VA Route 613",37.4286,-80.4964,VA_3,Southern,Plethodon,cinereus,R0011006,39.385,summer,8.9,1194
432558,S,USNM_10_04_19_morph_R0011000_07.jpg,USNM,6/6/61,1961,6,6,Virginia,Giles,"Jefferson National Forest, on road to White Rock Recreation Area, 0.8 mi (by road) E of its junction with VA Route 613",37.4286,-80.4964,VA_3,Southern,Plethodon,cinereus,R0011003,42.269,summer,8.9,1194
432559,S,USNM_10_04_19_morph_R0010957_08.jpg,USNM,6/6/61,1961,6,6,Virginia,Giles,"Jefferson National Forest, on road to White Rock Recreation Area, 0.8 mi (by road) E of its junction with VA Route 613",37.4286,-80.4964,VA_3,Southern,Plethodon,cinereus,R0010960,44.412,summer,8.9,1194
432567,S,USNM_10_04_19_morph_R0010940_04.jpg,USNM,3/25/68,1968,3,25,Virginia,Giles,"Jefferson National Forest, on road to White Rock Recreation Area, 0.8 mi (by road) E of its junction with VA Route 613",37.4286,-80.4964,VA_3,Southern,Plethodon,cinereus,R0010941,29.56,spring,8.5,961
432568,S,USNM_10_04_19_morph_R0010936_05.jpg,USNM,3/25/68,1968,3,25,Virginia,Giles,"Jefferson National Forest, on road to White Rock Recreation Area, 0.8 mi (by road) E of its junction with VA Route 613",37.4286,-80.4964,VA_3,Southern,Plethodon,cinereus,R0010937,47.013,spring,8.5,961
432569,S,USNM_10_04_19_morph_R0010957_09.jpg,USNM,3/25/68,1968,3,25,Virginia,Giles,"Jefferson National Forest, on road to White Rock Recreation Area, 0.8 mi (by road) E of its junction with VA Route 613",37.4286,-80.4964,VA_3,Southern,Plethodon,cinereus,R0010960,41.508,spring,8.5,961
432570,U,USNM_10_04_19_morph_R0011005_06.jpg,USNM,3/25/68,1968,3,25,Virginia,Giles,"Jefferson National Forest, on road to White Rock Recreation Area, 0.8 mi (by road) E of its junction with VA Route 613",37.4286,-80.4964,VA_3,Southern,Plethodon,cinereus,R0011008,41.755,spring,8.5,961
432571,S,USNM_10_04_19_morph_R0010945_03.jpg,USNM,3/25/68,1968,3,25,Virginia,Giles,"Jefferson National Forest, on road to White Rock Recreation Area, 0.8 mi (by road) E of its junction with VA Route 613",37.4286,-80.4964,VA_3,Southern,Plethodon,cinereus,R0010946,44.463,spring,8.5,961
432572,S,USNM_10_04_19_morph_R0010991_04_2.jpg,USNM,3/25/68,1968,3,25,Virginia,Giles,"Jefferson National Forest, on road to White Rock Recreation Area, 0.8 mi (by road) E of its junction with VA Route 613",37.4286,-80.4964,VA_3,Southern,Plethodon,cinereus,R0010992,45.339,spring,8.5,961
432633,S,USNM_10_04_19_morph_R0010945_07.jpg,USNM,8/24/69,1969,8,24,Virginia,Giles,"Jefferson National Forest, ca. 0.8 mi NNE of Lone Pine Peak, on jeep trail to White Rocks, 0.4 mile E of its junction with Appalachian Trail",37.4183,-80.4878,VA_3,Southern,Plethodon,cinereus,R0010948,31.729,summer,8.5,998
432634,S,USNM_10_04_19_morph_R0010936_07.jpg,USNM,8/24/69,1969,8,24,Virginia,Giles,"Jefferson National Forest, ca. 0.8 mi NNE of Lone Pine Peak, on jeep trail to White Rocks, 0.4 mile E of its junction with Appalachian Trail",37.4183,-80.4878,VA_3,Southern,Plethodon,cinereus,R0010939,44.392,summer,8.5,998
432635,S,USNM_10_04_19_morph_R0010949_08.jpg,USNM,8/24/69,1969,8,24,Virginia,Giles,"Jefferson National Forest, ca. 0.8 mi NNE of Lone Pine Peak, on jeep trail to White Rocks, 0.4 mile E of its junction with Appalachian Trail",37.4183,-80.4878,VA_3,Southern,Plethodon,cinereus,R0010952,44.612,summer,8.5,998
432636,S,USNM_10_04_19_morph_R0010918_03_3.jpg,USNM,8/24/69,1969,8,24,Virginia,Giles,"Jefferson National Forest, ca. 0.8 mi NNE of Lone Pine Peak, on jeep trail to White Rocks, 0.4 mile E of its junction with Appalachian Trail",37.4183,-80.4878,VA_3,Southern,Plethodon,cinereus,R0010919,46.798,summer,8.5,998
432637,S,USNM_10_04_19_morph_R0010936_03.jpg,USNM,8/24/69,1969,8,24,Virginia,Giles,"Jefferson National Forest, ca. 0.8 mi NNE of Lone Pine Peak, on jeep trail to White Rocks, 0.4 mile E of its junction with Appalachian Trail",37.4183,-80.4878,VA_3,Southern,Plethodon,cinereus,R0010937,51.225,summer,8.5,998
432638,S,USNM_10_04_19_morph_R0011000_03.jpg,USNM,8/24/69,1969,8,24,Virginia,Giles,"Jefferson National Forest, ca. 0.8 mi NNE of Lone Pine Peak, on jeep trail to White Rocks, 0.4 mile E of its junction with Appalachian Trail",37.4183,-80.4878,VA_3,Southern,Plethodon,cinereus,R0011001,44.052,summer,8.5,998
432639,S,USNM_10_04_19_morph_R0010974_02.jpg,USNM,8/24/69,1969,8,24,Virginia,Giles,"Jefferson National Forest, ca. 0.8 mi NNE of Lone Pine Peak, on jeep trail to White Rocks, 0.4 mile E of its junction with Appalachian Trail",37.4183,-80.4878,VA_3,Southern,Plethodon,cinereus,R0010975,42.822,summer,8.5,998
